"SEER_registry","countyfips","geoid10","no2_annual","year","no2_iqr","no2_per10","ozone_annual","ozone_iqr","ozone_per10","pm25_annual","pm25_iqr","pm25_iqr_noakhi","pm25_per10","num_perims","parea_perims","tract_cty_pop","numwf_3cat","numwf_3cat_noakhi","numwf_4cat","numwf_4cat_noakhi","numwf_5cat","numwf_5cat_noakhi","areawf_3cat","areawf_3cat_noakhi","areawf_4cat","areawf_4cat_noakhi","areawf_5cat","areawf_5cat_noakhi","popwf_3cat","popwf_3cat_noakhi","popwf_4cat","popwf_4cat_noakhi","popwf_5cat","popwf_5cat_noakhi","urban","hs_edu","poverty_150","unemploy","medhouseinc","samehouse2000","samehouse2018_22","samehouse_2013_17","samehouse_2008_12","obesity","DIABETES","StateAbbr","LocationName","SLEEP","ACCESS2","BINGE","LPA","CSMOKING","DEPRESSION","DISABILITY","check"
"California excluding SF/SJM/LA",6005,6005,5.9375036681,2019,1.4487583735,0.5937503668,43.269033264,9.6770748718,4.3269033264,5.7878727087,4.7656302472,4.8668426847,0.5787872709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.66,14.13,6.78,69960,53.44,89.5,85.38,85.34,29.6,8.7,"CA","Amador",33.8,8.6,19,18.2,13.3,19.8,26.2,NA
"California excluding SF/SJM/LA",6005,6005,5.9375036681,2020,1.4487583735,0.5937503668,43.269033264,9.6770748718,4.3269033264,10.521788269,10.728151778,10.958518091,1.0521788269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.66,14.13,6.78,69960,53.44,89.5,85.38,85.34,29.6,8.7,"CA","Amador",33.8,8.6,19,18.2,13.3,19.8,26.2,NA
"California excluding SF/SJM/LA",6005,6005,5.9375036681,2021,1.4487583735,0.5937503668,43.269033264,9.6770748718,4.3269033264,10.27235629,11.732119378,11.863895498,1.027235629,1,0.0030161341,0.0490142028,1,1,1,1,1,1,2,2,2,2,3,3,1,1,1,1,2,2,0,60.66,14.13,6.78,69960,53.44,89.5,85.38,85.34,29.6,8.7,"CA","Amador",33.8,8.6,19,18.2,13.3,19.8,26.2,NA
"California excluding SF/SJM/LA",6007,6007,15.327926386,2000,2.0774868904,1.5327926386,42.61886824,5.8504482808,4.261886824,8.7451065134,1.6979755065,1.7232893189,0.8745106513,2,0.0020329043,0.03735,2,2,2,2,3,3,1,1,2,2,2,2,1,1,1,1,1,1,1,57.92,31.75,9.34,31920,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,16.222906218,2001,2.3834944075,1.6222906218,45.037859391,8.5814062024,4.5037859391,8.6585921848,1.9462523986,1.9475376231,0.8658592185,2,0.0094123057,0.0234409091,1,1,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,57.92,31.75,9.34,31920,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,16.15760439,2002,2.024173111,1.615760439,45.920690255,11.006608817,4.5920690255,9.9530858047,3.2093615572,3.3052508885,0.9953085805,1,0.0020301016,0.0571090909,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,57.92,31.75,9.34,31920,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,15.193245407,2003,1.7234502072,1.5193245407,43.87368861,14.168768237,4.387368861,8.0183498215,2.2388534704,2.2748755417,0.8018349822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.92,31.75,9.34,31920,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,11.078224443,2004,1.6529535738,1.1078224443,44.021650385,10.176568256,4.4021650385,7.9968609766,2.1733633739,2.2202669044,0.7996860977,1,0.0018474581,0.0224090909,1,1,1,1,1,1,2,2,2,2,3,3,1,1,2,2,2,2,1,57.92,31.75,9.34,31920,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,9.6494243835,2005,1.5412781602,0.9649424383,42.925186441,11.035823539,4.2925186441,7.3781882293,1.7440877758,1.8003452947,0.7378188229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.92,31.75,9.34,31920,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,9.0201116295,2006,1.4768789568,0.9020111629,45.169120939,8.6824736522,4.5169120939,8.3518036412,2.1167945647,2.1325929041,0.8351803641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.01,29.78,11.47,43170,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,8.8974492819,2007,2.2206926259,0.8897449282,44.166705979,7.3050768876,4.4166705979,8.2203057661,2.236067672,2.3155380616,0.8220305766,1,0.0010596259,0.0220545455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62.01,29.78,11.47,43170,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,10.80352221,2008,2.6452441248,1.080352221,45.053603869,8.8237454317,4.5053603869,13.585611636,5.8541267436,5.9463003166,1.3585611636,9,0.0800304217,0.1753227273,2,2,3,3,4,4,2,2,3,3,4,4,2,2,2,2,3,3,1,62.01,29.78,11.47,43170,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,10.871953342,2009,2.2841767936,1.0871953342,43.3687811,18.254180038,4.33687811,7.211898639,4.2245019514,4.3511041951,0.7211898639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.16,31.67,13.22,42970,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,9.1427225322,2010,2.1491033931,0.9142722532,41.937230343,11.933179327,4.1937230343,6.3895829606,2.9766395229,3.1292637584,0.6389582961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.83,32.14,14.36,43340,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,9.3228211733,2011,2.2872361417,0.9322821173,42.204153878,11.370190483,4.2204153878,7.6860248823,3.8612175025,4.0239773417,0.7686024882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.68,31.75,14.14,43750,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,8.3282072969,2012,2.3140599363,0.8328207297,43.873159208,15.183322986,4.3873159208,7.9584510489,6.1486628489,6.2682396569,0.7958451049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.41,33.42,13.11,43170,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,9.8502748564,2013,1.8913611822,0.9850274856,43.790012393,19.652102854,4.3790012393,7.9764259211,7.4807751916,7.7096966307,0.7976425921,1,0.0025327,0.0454954545,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,65.35,33.87,12.06,43440,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,9.7489331271,2014,1.7189443918,0.9748933127,44.099717217,17.111536706,4.4099717217,6.7365374482,4.5701535175,4.824173028,0.6736537448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.56,32.52,10.72,44370,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,8.4996222769,2015,2.0605091465,0.8499622277,44.370106791,17.155949054,4.4370106791,6.6462183343,4.9962648279,5.0705217547,0.6646218334,1,0.0010598929,0.0234409091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66.12,31.63,9.08,46520,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,5.5983815234,2016,1.3660121431,0.5598381523,43.744200598,9.7833455583,4.3744200598,6.1721927478,3.3561556469,3.5038546578,0.6172192748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.57,30.94,8.74,48440,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,5.5983815234,2017,1.3660121431,0.5598381523,43.744200598,9.7833455583,4.3744200598,7.8668360613,5.4216583751,5.5052018918,0.7866836061,4,0.0215089048,0.0989454545,2,2,3,3,4,4,2,2,3,3,4,4,1,1,2,2,2,2,1,66.75,29.04,8.09,52540,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,5.5983815234,2018,1.3660121431,0.5598381523,43.744200598,9.7833455583,4.3744200598,9.8795941227,10.023323571,10.133583267,0.9879594123,1,0.1428909504,0.2896636364,1,1,1,1,1,1,2,2,3,3,4,4,2,2,3,3,3,3,1,67.13,28.94,7.41,54970,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,5.5983815234,2019,1.3660121431,0.5598381523,43.744200598,9.7833455583,4.3744200598,6.3762095517,5.2500562178,5.3615568922,0.6376209552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.04,28.45,7.18,59860,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,5.5983815234,2020,1.3660121431,0.5598381523,43.744200598,9.7833455583,4.3744200598,12.938684737,13.192450762,13.475733129,1.2938684737,2,0.1406602004,0.0994,2,2,2,2,3,3,2,2,3,3,4,4,2,2,2,2,3,3,1,68.04,28.45,7.18,59860,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6007,6007,5.5983815234,2021,1.3660121431,0.5598381523,43.744200598,9.7833455583,4.3744200598,12.497441338,14.27340228,14.433722297,1.2497441338,1,0.0223298484,0.0612863636,1,1,1,1,1,1,2,2,3,3,4,4,1,1,2,1,2,2,1,68.04,28.45,7.18,59860,47.95,81.57,81.08,78.88,31,9.8,"CA","Butte",33.7,8.8,16.3,20,14.6,21.5,28.2,NA
"California excluding SF/SJM/LA",6009,6009,14.813958583,2000,2.0078257148,1.4813958583,46.50580003,6.3840216569,4.650580003,8.170807398,1.5864679074,1.6101193386,0.8170807398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.12,20.75,7.71,41020,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,18.083534244,2001,2.6568607474,1.8083534244,46.849017458,8.9264999364,4.6849017458,8.5719596775,1.9267794033,1.9280517686,0.8571959678,4,0.0163265607,0.4858923165,2,2,3,3,3,3,2,2,3,3,4,4,2,2,3,3,3,3,0,57.12,20.75,7.71,41020,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,15.97440701,2002,2.001222728,1.597440701,48.109632827,11.531270674,4.8109632827,10.887405595,3.5106319446,3.615522635,1.0887405595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.12,20.75,7.71,41020,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,14.744839445,2003,1.6725851467,1.4744839445,47.335440335,15.286722059,4.7335440335,8.4052425074,2.3468801906,2.3846403596,0.8405242507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.12,20.75,7.71,41020,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,12.673479848,2004,1.8909775583,1.2673479848,45.981657246,10.629666753,4.5981657246,8.4502096139,2.2965731342,2.3461356644,0.8450209614,4,0.0115076271,0.4885909869,2,2,3,3,4,4,2,2,3,3,4,4,2,2,3,3,4,4,0,57.12,20.75,7.71,41020,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,11.693015169,2005,1.8676957496,1.1693015169,44.603775108,11.467379226,4.4603775108,8.3214807251,1.9670673014,2.0305172764,0.8321480725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.12,20.75,7.71,41020,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,9.8465848132,2006,1.6121988845,0.9846584813,45.203389436,8.6890607921,4.5203389436,8.0630913901,2.04361941,2.0588716189,0.806309139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.58,15.44,7.65,54970,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,9.6818107549,2007,2.4164594894,0.9681810755,44.431518836,7.3488763568,4.4431518836,7.4672490459,2.0312230063,2.1034131665,0.7467249046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.58,15.44,7.65,54970,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,12.059996994,2008,2.9528921746,1.2059996994,47.368533057,9.2771241648,4.7368533057,8.7155078447,3.7555679438,3.8146995839,0.8715507845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.58,15.44,7.65,54970,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,11.529008386,2009,2.4222228132,1.1529008386,44.584721028,18.765976446,4.4584721028,6.8381776518,4.0055880261,4.1256297346,0.6838177652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.16,15.19,9.17,55260,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,8.7244730211,2010,2.0507889753,0.8724473021,42.678195178,12.144019818,4.2678195178,5.9624768646,2.7776686521,2.9200908538,0.5962476865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.24,17.9,11.83,54690,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,8.6146844131,2011,2.1135037531,0.8614684413,43.075090394,11.604828858,4.3075090394,7.6117499416,3.8239041051,3.9850910926,0.7611749942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.71,17.66,11.59,55300,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,6.4769569689,2012,1.7996750196,0.6476956969,44.456043276,15.385043519,4.4456043276,5.9223909655,4.5756121489,4.6645968776,0.5922390965,1,0.0017316066,0.0206678661,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,0,65.5,18.89,11.29,54940,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,8.5304617412,2013,1.6379425386,0.8530461741,43.302335627,19.43324304,4.3302335627,9.4780121392,8.8890536661,9.161070256,0.9478012139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.05,19.89,12.05,53230,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,8.4986186181,2014,1.4984873341,0.8498618618,45.054583499,17.48204315,4.5054583499,6.9718900387,4.7298197373,4.992713859,0.6971890039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.18,19.79,9.59,53500,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,7.4526683478,2015,1.8067027918,0.7452668348,45.352500292,17.535796976,4.5352500292,7.553034542,5.6779598454,5.7623484564,0.7553034542,1,0.1042709651,0.2413664487,1,1,1,1,1,1,2,2,3,3,4,4,2,2,3,3,4,4,0,62.42,19.52,7.12,54800,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,5.5318274742,2016,1.3497728712,0.5531827474,42.938998203,9.6032628693,4.2938998203,6.3541832874,3.4551137647,3.6071677632,0.6354183287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.75,18.89,6.12,58150,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,5.5318274742,2017,1.3497728712,0.5531827474,42.938998203,9.6032628693,4.2938998203,7.4607150047,5.141768263,5.2209988918,0.7460715005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.17,18.07,6.38,63160,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,5.5318274742,2018,1.3497728712,0.5531827474,42.938998203,9.6032628693,4.2938998203,8.9962137877,9.1270917194,9.2274925846,0.8996213788,1,0.0087352661,0.2182851376,1,1,1,1,1,1,2,2,3,3,3,3,2,2,2,2,3,3,0,60.67,19.96,5.21,67050,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,5.5318274742,2019,1.3497728712,0.5531827474,42.938998203,9.6032628693,4.2938998203,5.7063082952,4.6984715767,4.7982576986,0.5706308295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.86,22.29,6.81,70120,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,5.5318274742,2020,1.3497728712,0.5531827474,42.938998203,9.6032628693,4.2938998203,10.275654369,10.477190462,10.702167865,1.0275654369,2,0.0051482946,0.2182851376,2,2,2,2,3,3,1,1,2,2,2,2,2,2,3,3,3,3,0,59.86,22.29,6.81,70120,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6009,6009,5.5318274742,2021,1.3497728712,0.5531827474,42.938998203,9.6032628693,4.2938998203,9.9530449426,11.367431983,11.495111906,0.9953044943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.86,22.29,6.81,70120,54.98,89.76,91.39,89.05,30.6,9.3,"CA","Calaveras",32.4,8.6,17.7,19.6,14.7,21.8,28.3,NA
"California excluding SF/SJM/LA",6011,6011,17.75334149,2000,2.4062181198,1.775334149,38.877157846,5.3368099783,3.8877157846,7.6852053129,1.4921819836,1.5144277784,0.7685205313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.86,30.11,10.71,35060,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,15.611537056,2001,2.2936711072,1.5611537056,41.270652509,7.8636115971,4.1270652509,7.7358078513,1.738831702,1.7399799545,0.7735807851,1,0.0100129749,0.1164853635,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,2,2,2,0,39.86,30.11,10.71,35060,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,18.635465731,2002,2.3345916718,1.8635465731,41.678705782,9.9898587756,4.1678705782,9.6647651279,3.1163928725,3.2095044846,0.9664765128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.86,30.11,10.71,35060,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,15.495944425,2003,1.7577869583,1.5495944425,39.252375527,12.676340404,3.9252375527,7.0943474495,1.9808570044,2.0127280371,0.709434745,1,3.72222e-05,0.2826929362,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,0,39.86,30.11,10.71,35060,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,14.147908824,2004,2.1109733398,1.4147908824,38.092271482,8.8058625104,3.8092271482,7.4007263434,2.0113476553,2.0547547115,0.7400726343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.86,30.11,10.71,35060,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,11.141872972,2005,1.7796631999,1.1141872972,38.234106326,9.8297732771,3.8234106326,6.8235312675,1.6129755845,1.6650039317,0.6823531268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.86,30.11,10.71,35060,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,11.001140548,2006,1.8012363531,1.1001140548,39.962656224,7.6816794865,3.9962656224,7.5630781975,1.9168892743,1.9311956542,0.7563078197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.09,30.68,14.19,48020,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,9.9614785246,2007,2.4862610847,0.9961478525,39.13247672,6.4724263425,3.913247672,6.3157505736,1.7179951797,1.7790531468,0.6315750574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.09,30.68,14.19,48020,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,12.004451383,2008,2.9392918231,1.2004451383,40.928796205,8.0159021148,4.0928796205,9.0277009505,3.8900939451,3.9513437051,0.902770095,1,0.0095780675,0.2826929362,1,1,1,1,1,1,2,2,3,3,3,3,2,2,3,3,3,3,0,43.09,30.68,14.19,48020,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,13.142782018,2009,2.7612735949,1.3142782018,39.146302545,16.476913493,3.9146302545,6.7874931674,3.9758986594,4.0950506203,0.6787493167,1,3.05687e-05,0.2826929362,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,0,44.94,31.04,13.77,49560,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,11.160366673,2010,2.6233741427,1.1160366673,37.98826803,10.80950771,3.798826803,5.5616605149,2.5909450748,2.7237932105,0.5561660515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.92,31.34,14.43,52170,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,10.319672238,2011,2.5318009295,1.0319672238,38.418924637,10.350414619,3.8418924637,6.3854800168,3.2078646088,3.3430840125,0.6385480017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.94,30.38,13.25,52160,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,9.4142242443,2012,2.6158185523,0.9414224244,39.887186789,13.803884903,3.9887186789,6.5650892316,5.0721578873,5.1707992448,0.6565089232,4,0.0755784029,0.3991782996,2,2,3,3,4,4,2,2,3,3,4,4,2,2,3,3,4,4,0,44.14,32.35,12.4,50500,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,11.812178108,2013,2.2680681987,1.1812178108,38.67266551,17.355537455,3.867266551,6.893593745,6.4652296126,6.6630740377,0.6893593745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.48,29.78,10.38,52170,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,11.506782327,2014,2.0288906172,1.1506782327,39.963182244,15.506481742,3.9963182244,6.416787787,4.353231241,4.5951937188,0.6416787787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.21,27.56,8.68,54950,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
"California excluding SF/SJM/LA",6011,6011,8.8721320329,2015,2.1508143077,0.8872132033,41.288345317,15.964368806,4.1288345317,7.0324410124,5.2866059941,5.3651781131,0.7032441012,1,0.0144342795,0.2826929362,1,1,1,1,1,1,2,2,3,3,4,4,2,2,3,3,4,4,0,46.24,27.61,5.88,56480,57.65,92.72,86.93,83.54,33.4,11.9,"CA","Colusa",33.8,17.7,16.1,26,14.4,19,32,NA
